empty_slots,free_bikes,id,latitude,longitude,name,timestamp
26,13,deb6cce4318ac072f72c4988efd9dbdf,43.66663,-79.38148,Dundonald St / Church St,2023-11-17 15:55:45.210000-05:00
15,2,79b67fbfd130d41c9162e805a9e755be,43.681991,-79.329455,Danforth Ave / Lamb Ave,2023-11-17 15:55:45.257000-05:00
14,3,b1685246ce6cfe5b9d621a1991c3cedb,43.778015,-79.131911,Waterfront Trail (Rouge Hill),2023-11-17 15:55:44.984000-05:00
19,1,d10b85cd917407519f2491252a022a01,43.69413548199171,-79.30058718775287,Lumsden Ave / Eastdale Ave,2023-11-17 15:55:45.534000-05:00
7,8,8b5819a5a6fb1ea79521a607ebb0a5ab,43.65678478285314,-79.35627385059036,King St E / River St,2023-11-17 15:55:44.873000-05:00
24,2,a249bee44425dc2b5c2f384a00a59f33,43.675278,-79.423889,Davenport Rd / Christie St,2023-11-17 15:55:44.663000-05:00
22,0,01136ad859ed85b0b15029e1b1e702fc,43.659055,-79.440764,Emerson Ave / Bloor St W,2023-11-17 15:55:44.657000-05:00
41,5,9d62413fcaba8ee2d11737b28e8651be,43.649722,-79.416944,Dundas St W / Crawford St,2023-11-17 15:55:45.326000-05:00
3,12,452b30fbf0fc84eedbd3a7723bdafea0,43.60116229109828,-79.50416046627045,Sixth St / Lake Shore Blvd W,2023-11-17 15:55:45.296000-05:00
13,0,f36d8ed5ff407fc4eab6c9cc344661f9,43.687323,-79.304848,Danforth Ave / Westlake Ave,2023-11-17 15:55:45.593000-05:00
8,6,719e676d739529c8d5da8bb89c5c8678,43.6950192,-79.27180659999999,Danforth Ave / Warden Ave,2023-11-17 15:55:45.555000-05:00
0,23,d0a8478c786cb2480de4fcecda844781,43.643975,-79.419576,Queen St W / Ossington Ave,2023-11-17 15:55:44.670000-05:00
19,1,f0af815a9e6c12bd0382843e03fd322f,43.7063473,-79.40161,Eglinton Ave W / Henning Ave SMART,2023-11-17 15:55:45.562000-05:00
11,0,0abdfc3177000757dcd71bd4c8b479ee,43.67,-79.42083333333333,Yarmouth Rd / Christie St,2023-11-17 15:55:44.707000-05:00
